Freq.	I(Ldrive)
2.25423921215227e+004	8.51507083973211e-003,-2.28907657238946e-002
2.25943577022082e+004	7.86398817357586e-003,-2.19059428763728e-002
2.26464430759290e+004	7.28020460907470e-003,-2.09806969052375e-002
2.26986485188366e+004	6.75505818306502e-003,-2.01107313205631e-002
2.27509743077191e+004	6.28119676814568e-003,-1.92920198980794e-002
2.28034207200026e+004	5.85235458752383e-003,-1.85208167921713e-002
2.28559880337527e+004	5.46317045657500e-003,-1.77936543800460e-002
2.29086765276761e+004	5.10903944791908e-003,-1.71073335826814e-002
2.29614864811220e+004	4.78599139036730e-003,-1.64589098263420e-002
2.30144181740835e+004	4.49059097189877e-003,-1.58456767373428e-002
2.30674718871991e+004	4.21985529124154e-003,-1.52651489372187e-002
2.31206479017543e+004	3.97118554988729e-003,-1.47150448144358e-002
2.31739464996832e+004	3.74231024428507e-003,-1.41932698173074e-002
2.32273679635694e+004	3.53123774492612e-003,-1.36979005900371e-002
2.32809125766484e+004	3.33621656548076e-003,-1.32271701252869e-002
2.33345806228084e+004	3.15570195498803e-003,-1.27794540087960e-002
2.33883723865919e+004	2.98832770803175e-003,-1.23532577682378e-002
2.34422881531976e+004	2.83288229644942e-003,-1.19472052986606e-002
2.34963282084814e+004	2.68828859278962e-003,-1.15600283129031e-002
2.35504928389584e+004	2.55358658932367e-003,-1.11905567521117e-002
2.36047823318041e+004	2.42791862385175e-003,-1.08377100853096e-002
2.36591969748559e+004	2.31051671023591e-003,-1.05004894254206e-002
2.37137370566149e+004	2.20069164178311e-003,-1.01779703905491e-002
2.37684028662471e+004	2.09782359262563e-003,-9.86929664251279e-003
2.38231946935852e+004	2.00135398872719e-003,-9.57367403883166e-003
2.38781128291301e+004	1.91077845815754e-003,-9.29036533908985e-003
2.39331575640522e+004	1.82564070146889e-003,-9.01868541145050e-003
2.39883291901932e+004	1.74552714868225e-003,-8.75799688990852e-003
2.40436280000676e+004	1.67006229059190e-003,-8.50770623747007e-003
2.40990542868642e+004	1.59890458965586e-003,-8.26726017477571e-003
2.41546083444477e+004	1.53174289032958e-003,-8.03614243769698e-003
2.42102904673601e+004	1.46829326085498e-003,-7.81387083111482e-003
2.42661009508224e+004	1.40829620867556e-003,-7.59999454944101e-003
2.43220400907364e+004	1.35151422016040e-003,-7.39409173747754e-003
2.43781081836858e+004	1.29772958247276e-003,-7.19576726794472e-003
2.44343055269380e+004	1.24674245144595e-003,-7.00465071446823e-003
2.44906324184457e+004	1.19836913441989e-003,-6.82039450101925e-003
2.45470891568486e+004	1.15244056130382e-003,-6.64267221077582e-003
2.46036760414745e+004	1.10880092079104e-003,-6.47117703913706e-003
2.46603933723416e+004	1.06730644176713e-003,-6.30562037719814e-003
2.47172414501595e+004	1.02782430261083e-003,-6.14573051339962e-003
2.47742205763311e+004	9.90231653359078e-004,-5.99125144232119e-003
2.48313310529539e+004	9.54414737655318e-004,-5.84194177070949e-003
2.48885731828221e+004	9.20268103072294e-004,-5.69757371182992e-003
2.49459472694278e+004	8.87693889840329e-004,-5.55793216012546e-003
2.50034536169625e+004	8.56601189253180e-004,-5.42281383896268e-003
2.50610925303193e+004	8.26905464096557e-004,-5.29202651495789e-003
2.51188643150940e+004	7.98528024373227e-004,-5.16538827301347e-003
2.51767692775867e+004	7.71395552404625e-004,-5.04272684676474e-003
2.52348077248039e+004	7.45439672089307e-004,-4.92387899964771e-003
2.52929799644596e+004	7.20596557708640e-004,-4.80868995225575e-003
2.53512863049773e+004	6.96806578202243e-004,-4.69701285206304e-003
2.54097270554912e+004	6.74013973300640e-004,-4.58870828196076e-003
2.54683025258486e+004	6.52166558309733e-004,-4.48364380438218e-003
2.55270130266106e+004	6.31215454698565e-004,-4.38169353809047e-003
2.55858588690546e+004	6.11114843955323e-004,-4.28273776496955e-003
2.56448403651753e+004	5.91821742452267e-004,-4.18666256439964e-003
2.57039578276868e+004	5.73295795303216e-004,-4.09335947301561e-003
2.57632115700239e+004	5.55499087411545e-004,-4.00272516784203e-003
2.58226019063441e+004	5.38395970096109e-004,-3.91466117097562e-003
2.58821291515290e+004	5.21952901850070e-004,-3.82907357414500e-003
2.59417936211863e+004	5.06138301936209e-004,-3.74587278162242e-003
2.60015956316508e+004	4.90922415654084e-004,-3.66497327009254e-003
2.60615354999871e+004	4.76277190231574e-004,-3.58629336420192e-003
2.61216135439902e+004	4.62176160397573e-004,-3.50975502662014e-003
2.61818300821880e+004	4.48594342785449e-004,-3.43528366154071e-003
2.62421854338425e+004	4.35508138399775e-004,-3.36280793063907e-003
2.63026799189519e+004	4.22895242452825e-004,-3.29225958058465e-003
2.63633138582519e+004	4.10734560943496e-004,-3.22357328127777e-003
2.64240875732175e+004	3.99006133410597e-004,-3.15668647404865e-003
2.64850013860651e+004	3.87691061345567e-004,-3.09153922911646e-003
2.65460556197535e+004	3.76771441797338e-004,-3.02807411166201e-003
2.66072505979862e+004	3.66230305744916e-004,-2.96623605591816e-003
2.66685866452128e+004	3.56051560851752e-004,-2.90597224672820e-003
2.67300640866312e+004	3.46219938250691e-004,-2.84723200806491e-003
2.67916832481884e+004	3.36720943039531e-004,-2.78996669804156e-003
2.68534444565831e+004	3.27540808195459e-004,-2.73412960998169e-003
2.69153480392672e+004	3.18666451642085e-004,-2.67967587914666e-003
2.69773943244472e+004	3.10085436225865e-004,-2.62656239475028e-003
2.70395836410865e+004	3.01785932379531e-004,-2.57474771691658e-003
2.71019163189064e+004	2.93756683269056e-004,-2.52419199826231e-003
2.71643926883888e+004	2.85986972237774e-004,-2.47485690980867e-003
2.72270130807771e+004	2.78466592376862e-004,-2.42670557094801e-003
2.72897778280784e+004	2.71185818065477e-004,-2.37970248321080e-003
2.73526872630651e+004	2.64135378336692e-004,-2.33381346759618e-003
2.74157417192768e+004	2.57306431937054e-004,-2.28900560524591e-003
2.74789415310219e+004	2.50690543958237e-004,-2.24524718125703e-003
2.75422870333796e+004	2.44279663928933e-004,-2.20250763144241e-003
2.76057785622014e+004	2.38066105264019e-004,-2.16075749186169e-003
2.76694164541131e+004	2.32042525976062e-004,-2.11996835095681e-003
2.77332010465164e+004	2.26201910561659e-004,-2.08011280413798e-003
2.77971326775908e+004	2.20537552981815e-004,-2.04116441067573e-003
2.78612116862956e+004	2.15043040661781e-004,-2.00309765276451e-003
2.79254384123713e+004	2.09712239441390e-004,-1.96588789663232e-003
2.79898131963416e+004	2.04539279412162e-004,-1.92951135557850e-003
2.80543363795151e+004	1.99518541582173e-004,-1.89394505483010e-003
2.81190083039873e+004	1.94644645314062e-004,-1.85916679811384e-003
2.81838293126424e+004	1.89912436485565e-004,-1.82515513584736e-003
2.82487997491550e+004	1.85316976325646e-004,-1.79188933485958e-003
2.83139199579917e+004	1.80853530882695e-004,-1.75934934955576e-003
2.83791902844134e+004	1.76517561084383e-004,-1.72751579444777e-003
2.84446110744770e+004	1.72304713351631e-004,-1.69636991797551e-003
2.85101826750370e+004	1.68210810731813e-004,-1.66589357754942e-003
2.85759054337473e+004	1.64231844518756e-004,-1.63606921574882e-003
2.86417796990637e+004	1.60363966329353e-004,-1.60687983761426e-003
2.87078058202448e+004	1.56603480608685e-004,-1.57830898897627e-003
2.87739841473545e+004	1.52946837537482e-004,-1.55034073576591e-003
2.88403150312639e+004	1.49390626317531e-004,-1.52295964425612e-003
2.89067988236526e+004	1.45931568812285e-004,-1.49615076218550e-003
2.89734358770111e+004	1.42566513521438e-004,-1.46989960071941e-003
2.90402265446423e+004	1.39292429869676e-004,-1.44419211720543e-003
2.91071711806639e+004	1.36106402791093e-004,-1.41901469868311e-003
2.91742701400095e+004	1.33005627591974e-004,-1.39435414610995e-003
2.92415237784312e+004	1.29987405075807e-004,-1.37019765926784e-003
2.93089324525010e+004	1.27049136915381e-004,-1.34653282231624e-003
2.93764965196131e+004	1.24188321257843e-004,-1.32334758996011e-003
2.94442163379854e+004	1.21402548549464e-004,-1.30063027420258e-003
2.95120922666616e+004	1.18689497567703e-004,-1.27836953165389e-003
2.95801246655132e+004	1.16046931648955e-004,-1.25655435136967e-003
2.96483138952412e+004	1.13472695101075e-004,-1.23517404319328e-003
2.97166603173780e+004	1.10964709790462e-004,-1.21421822657804e-003
2.97851642942896e+004	1.08520971894101e-004,-1.19367681986668e-003
2.98538261891773e+004	1.06139548807579e-004,-1.17354003000649e-003
2.99226463660796e+004	1.03818576200584e-004,-1.15379834267981e-003
2.99916251898742e+004	1.01556255211978e-004,-1.13444251283052e-003
3.00607630262800e+004	9.93508497769444e-005,-1.11546355556827e-003
3.01300602418589e+004	9.72006840792038e-005,-1.09685273743315e-003
3.01995172040179e+004	9.51041401216816e-005,-1.07860156800426e-003
3.02691342810108e+004	9.30596554094144e-005,-1.06070179183682e-003
3.03389118419404e+004	9.10657207388330e-005,-1.04314538071274e-003
3.04088502567605e+004	8.91208780879167e-005,-1.02592452619085e-003
3.04789498962775e+004	8.72237186020124e-005,-1.00903163244338e-003
3.05492111321528e+004	8.53728806704307e-005,-9.92459309366038e-004
3.06196343369044e+004	8.35670480891925e-005,-9.76200365949641e-004
3.06902198839092e+004	8.18049483055740e-005,-9.60247803901948e-004
3.07609681474047e+004	8.00853507403380e-005,-9.44594811508764e-004
3.08318795024912e+004	7.84070651837708e-005,-9.29234757724035e-004
3.09029543251336e+004	7.67689402618574e-005,-9.14161186479074e-004
3.09741929921634e+004	7.51698619691384e-005,-8.99367811201618e-004
3.10455958812812e+004	7.36087522649709e-005,-8.84848509535773e-004
3.11171633710578e+004	7.20845677301051e-005,-8.70597318254417e-004
3.11888958409370e+004	7.05962982806491e-005,-8.56608428355960e-004
3.12607936712372e+004	6.91429659366580e-005,-8.42876180337828e-004
3.13328572431535e+004	6.77236236427264e-005,-8.29395059639292e-004
3.14050869387598e+004	6.63373541381088e-005,-8.16159692246712e-004
3.14774831410107e+004	6.49832688740190e-005,-8.03164840454516e-004
3.15500462337438e+004	6.36605069758882e-005,-7.90405398775582e-004
3.16227766016814e+004	6.23682342484729e-005,-7.77876389994964e-004
3.16956746304325e+004	6.11056422218197e-005,-7.65572961361196e-004
3.17687407064953e+004	5.98719472361925e-005,-7.53490380909655e-004
3.18419752172588e+004	5.86663895641674e-005,-7.41624033912723e-004
3.19153785510052e+004	5.74882325681932e-005,-7.29969419451722e-004
3.19889510969115e+004	5.63367618920023e-005,-7.18522147105828e-004
3.20626932450522e+004	5.52112846843365e-005,-7.07277933753373e-004
3.21366053864007e+004	5.41111288535332e-005,-6.96232600481155e-004
3.22106879128319e+004	5.30356423515876e-005,-6.85382069597561e-004
3.22849412171239e+004	5.19841924863778e-005,-6.74722361745510e-004
3.23593656929603e+004	5.09561652608025e-005,-6.64249593111378e-004
3.24339617349324e+004	4.99509647376463e-005,-6.53959972726234e-004
3.25087297385409e+004	4.89680124290412e-005,-6.43849799855893e-004
3.25836701001984e+004	4.80067467094534e-005,-6.33915461476428e-004
3.26587832172310e+004	4.70666222511715e-005,-6.24153429831922e-004
3.27340694878813e+004	4.61471094813256e-005,-6.14560260071387e-004
3.28095293113094e+004	4.52476940595121e-005,-6.05132587961915e-004
3.28851630875957e+004	4.43678763751424e-005,-5.95867127675216e-004
3.29609712177432e+004	4.35071710636765e-005,-5.86760669644871e-004
3.30369541036789e+004	4.26651065409435e-005,-5.77810078491679e-004
3.31131121482565e+004	4.18412245547863e-005,-5.69012291014632e-004
3.31894457552585e+004	4.10350797533046e-005,-5.60364314245132e-004
3.32659553293979e+004	4.02462392690052e-005,-5.51863223562171e-004
3.33426412763209e+004	3.94742823181984e-005,-5.43506160866272e-004
3.34195040026088e+004	3.87187998150125e-005,-5.35290332810098e-004
3.34965439157801e+004	3.79793939994251e-005,-5.27213009083722e-004
3.35737614242928e+004	3.72556780787383e-005,-5.19271520752603e-004
3.36511569375464e+004	3.65472758819510e-005,-5.11463258646416e-004
3.37287308658842e+004	3.58538215265070e-005,-5.03785671796974e-004
3.38064836205955e+004	3.51749590969179e-005,-4.96236265923488e-004
3.38844156139176e+004	3.45103423347885e-005,-4.88812601963561e-004
3.39625272590382e+004	3.38596343397852e-005,-4.81512294648305e-004
3.40408189700974e+004	3.32225072811170e-005,-4.74333011120086e-004
3.41192911621902e+004	3.25986421191101e-005,-4.67272469591409e-004
3.41979442513682e+004	3.19877283364804e-005,-4.60328438043565e-004
3.42767786546423e+004	3.13894636789250e-005,-4.53498732963683e-004
3.43557947899848e+004	3.08035539046674e-005,-4.46781218118879e-004
3.44349930763311e+004	3.02297125426098e-005,-4.40173803366270e-004
3.45143739335829e+004	2.96676606587611e-005,-4.33674443497638e-004
3.45939377826095e+004	2.91171266306204e-005,-4.27281137117601e-004
3.46736850452504e+004	2.85778459292124e-005,-4.20991925554167e-004
3.47536161443178e+004	2.80495609084841e-005,-4.14804891800618e-004
3.48337315035984e+004	2.75320206017812e-005,-4.08718159487672e-004
3.49140315478558e+004	2.70249805251389e-005,-4.02729891884947e-004
3.49945167028330e+004	2.65282024871299e-005,-3.96838290930774e-004
3.50751873952540e+004	2.60414544050240e-005,-3.91041596289420e-004
3.51560440528270e+004	2.55645101270249e-005,-3.85338084434858e-004
3.52370871042459e+004	2.50971492603573e-005,-3.79726067760217e-004
3.53183169791929e+004	2.46391570049892e-005,-3.74203893712084e-004
3.53997341083407e+004	2.41903239927820e-005,-3.68769943948882e-004
3.54813389233547e+004	2.37504461318690e-005,-3.63422633522546e-004
3.55631318568957e+004	2.33193244560721e-005,-3.58160410082765e-004
3.56451133426216e+004	2.28967649791728e-005,-3.52981753103074e-004
3.57272838151900e+004	2.24825785538637e-005,-3.47885173128119e-004
3.58096437102607e+004	2.20765807352101e-005,-3.42869211041427e-004
3.58921934644977e+004	2.16785916484605e-005,-3.37932437353046e-004
3.59749335155714e+004	2.12884358610512e-005,-3.33073451506437e-004
3.60578643021614e+004	2.09059422586552e-005,-3.28290881204031e-004
3.61409862639584e+004	2.05309439251326e-005,-3.23583381750861e-004
3.62242998416670e+004	2.01632780262440e-005,-3.18949635415746e-004
3.63078054770072e+004	1.98027856969963e-005,-3.14388350809452e-004
3.63915036127178e+004	1.94493119324916e-005,-3.09898262279349e-004
3.64753946925579e+004	1.91027054821590e-005,-3.05478129320050e-004
3.65594791613096e+004	1.87628187472513e-005,-3.01126735999555e-004
3.66437574647804e+004	1.84295076814929e-005,-2.96842890400423e-004
3.67282300498055e+004	1.81026316947717e-005,-2.92625424075547e-004
3.68128973642502e+004	1.77820535597698e-005,-2.88473191518072e-004
3.68977598570121e+004	1.74676393214324e-005,-2.84385069645058e-004
3.69828179780236e+004	1.71592582091792e-005,-2.80359957294463e-004
3.70680721782546e+004	1.68567825517647e-005,-2.76396774735071e-004
3.71535229097143e+004	1.65600876946974e-005,-2.72494463188979e-004
3.72391706254538e+004	1.62690519201336e-005,-2.68651984366267e-004
3.73250157795690e+004	1.59835563691611e-005,-2.64868320011516e-004
3.74110588272023e+004	1.57034849663934e-005,-2.61142471461820e-004
3.74973002245453e+004	1.54287243467991e-005,-2.57473459215953e-004
3.75837404288414e+004	1.51591637846894e-005,-2.53860322514389e-004
3.76703798983878e+004	1.48946951247965e-005,-2.50302118929843e-004
3.77572190925385e+004	1.46352127153699e-005,-2.46797923968057e-004
3.78442584717063e+004	1.43806133432282e-005,-2.43346830678513e-004
3.79314984973651e+004	1.41307961706997e-005,-2.39947949274815e-004
3.80189396320530e+004	1.38856626743929e-005,-2.36600406764455e-004
3.81065823393742e+004	1.36451165857352e-005,-2.33303346587697e-004
3.81944270840015e+004	1.34090638332248e-005,-2.30055928265339e-004
3.82824743316791e+004	1.31774124863395e-005,-2.26857327055084e-004
3.83707245492247e+004	1.29500727010495e-005,-2.23706733616297e-004
3.84591782045322e+004	1.27269566668833e-005,-2.20603353682913e-004
3.85478357665740e+004	1.25079785554974e-005,-2.17546407744261e-004
3.86366977054038e+004	1.22930544707015e-005,-2.14535130733599e-004
3.87257644921586e+004	1.20821023998934e-005,-2.11568771724139e-004
3.88150365990617e+004	1.18750421668605e-005,-2.08646593632370e-004
3.89045144994249e+004	1.16717953859027e-005,-2.05767872928457e-004
3.89941986676512e+004	1.14722854172373e-005,-2.02931899353557e-004
3.90840895792370e+004	1.12764373236457e-005,-2.00137975643831e-004
3.91741877107751e+004	1.10841778283227e-005,-1.97385417261000e-004
3.92644935399568e+004	1.08954352738911e-005,-1.94673552129252e-004
3.93550075455745e+004	1.07101395825470e-005,-1.92001720378331e-004
3.94457302075246e+004	1.05282222173000e-005,-1.89369274092660e-004
3.95366620068096e+004	1.03496161442744e-005,-1.86775577066310e-004
3.96278034255407e+004	1.01742557960402e-005,-1.84220004563690e-004
3.97191549469408e+004	1.00020770359423e-005,-1.81701943085782e-004
3.98107170553465e+004	9.83301712339650e-006,-1.79220790141788e-004
3.99024902362109e+004	9.66701468012500e-006,-1.76775954026054e-004
3.99944749761065e+004	9.50400965730132e-006,-1.74366853600111e-004
4.00866717627270e+004	9.34394330357870e-006,-1.71992918079720e-004
4.01790810848907e+004	9.18675813397475e-006,-1.69653586826785e-004
4.02717034325426e+004	9.03239789958734e-006,-1.67348309146004e-004
4.03645392967572e+004	8.88080755811667e-006,-1.65076544086143e-004
4.04575891697409e+004	8.73193324516982e-006,-1.62837760245805e-004
4.05508535448350e+004	8.58572224632486e-006,-1.60631435583589e-004
4.06443329165179e+004	8.44212296993174e-006,-1.58457057232523e-004
4.07380277804079e+004	8.30108492062888e-006,-1.56314121318653e-004
4.08319386332658e+004	8.16255867355410e-006,-1.54202132783703e-004
4.09260659729977e+004	8.02649584922997e-006,-1.52120605211685e-004
4.10204102986573e+004	7.89284908910386e-006,-1.50069060659363e-004
4.11149721104488e+004	7.76157203172374e-006,-1.48047029490481e-004
4.12097519097296e+004	7.63261928953139e-006,-1.46054050213656e-004
4.13047501990127e+004	7.50594642625538e-006,-1.44089669323845e-004
4.13999674819696e+004	7.38150993488640e-006,-1.42153441147298e-004
4.14954042634329e+004	7.25926721621847e-006,-1.40244927689904e-004
4.15910610493988e+004	7.13917655793985e-006,-1.38363698488859e-004
4.16869383470301e+004	7.02119711425809e-006,-1.36509330467565e-004
4.17830366646587e+004	6.90528888604385e-006,-1.34681407793680e-004
4.18793565117884e+004	6.79141270147928e-006,-1.32879521740246e-004
4.19758983990973e+004	6.67953019719631e-006,-1.31103270549817e-004
4.20726628384409e+004	6.56960379989138e-006,-1.29352259301516e-004
4.21696503428547e+004	6.46159670840317e-006,-1.27626099780952e-004
4.22668614265568e+004	6.35547287624044e-006,-1.25924410352915e-004
4.23642966049506e+004	6.25119699454746e-006,-1.24246815836803e-004
4.24619563946277e+004	6.14873447549492e-006,-1.22592947384696e-004
4.25598413133708e+004	6.04805143608445e-006,-1.20962442362025e-004
4.26579518801557e+004	5.94911468235555e-006,-1.19354944230770e-004
4.27562886151550e+004	5.85189169398362e-006,-1.17770102435124e-004
4.28548520397404e+004	5.75635060925856e-006,-1.16207572289572e-004
4.29536426764851e+004	5.66246021043351e-006,-1.14667014869317e-004
4.30526610491675e+004	5.57018990943354e-006,-1.13148096903012e-004
4.31519076827729e+004	5.47950973391461e-006,-1.11650490667726e-004
4.32513831034972e+004	5.39039031366335e-006,-1.10173873886108e-004
4.33510878387493e+004	5.30280286732821e-006,-1.08717929625683e-004
4.34510224171535e+004	5.21671918947346e-006,-1.07282346200246e-004
4.35511873685532e+004	5.13211163794696e-006,-1.05866817073290e-004
4.36515832240129e+004	5.04895312155350e-006,-1.04471040763426e-004
4.37522105158215e+004	4.96721708802567e-006,-1.03094720751758e-004
4.38530697774949e+004	4.88687751228394e-006,-1.01737565391150e-004
4.39541615437787e+004	4.80790888497871e-006,-1.00399287817361e-004
4.40554863506516e+004	4.73028620130659e-006,-9.90796058619849e-005
4.41570447353275e+004	4.65398495009375e-006,-9.77782419671724e-005
4.42588372362589e+004	4.57898110313928e-006,-9.64949231020835e-005
4.43608643931395e+004	4.50525110481175e-006,-9.52293806810326e-005
4.44631267469071e+004	4.43277186189235e-006,-9.39813504832903e-005
4.45656248397466e+004	4.36152073365814e-006,-9.27505725745025e-005
4.46683592150925e+004	4.29147552219915e-006,-9.15367912296901e-005
4.47713304176325e+004	4.22261446296328e-006,-9.03397548577960e-005
4.48745389933094e+004	4.15491621552302e-006,-8.91592159277400e-005
4.49779854893250e+004	4.08835985455846e-006,-8.79949308959539e-005
4.50816704541422e+004	4.02292486105067e-006,-8.68466601353577e-005
4.51855944374884e+004	3.95859111368041e-006,-8.57141678657490e-005
4.52897579903582e+004	3.89533888042664e-006,-8.45972220855723e-005
4.53941616650165e+004	3.83314881035986e-006,-8.34955945050384e-005
4.54988060150010e+004	3.77200192562524e-006,-8.24090604805624e-005
4.56036915951257e+004	3.71187961361069e-006,-8.13373989504936e-005
4.57088189614836e+004	3.65276361929536e-006,-8.02803923721071e-005
4.58141886714494e+004	3.59463603777369e-006,-7.92378266598302e-005
4.59198012836829e+004	3.53747930695087e-006,-7.82094911246757e-005
4.60256573581317e+004	3.48127620040521e-006,-7.71951784148573e-005
4.61317574560340e+004	3.42600982041334e-006,-7.61946844575598e-005
4.62381021399221e+004	3.37166359113406e-006,-7.52078084018392e-005
4.63446919736248e+004	3.31822125194697e-006,-7.42343525626302e-005
4.64515275222710e+004	3.26566685094191e-006,-7.32741223658331e-005
4.65586093522919e+004	3.21398473855560e-006,-7.23269262944623e-005
4.66659380314249e+004	3.16315956135175e-006,-7.13925758358278e-005
4.67735141287158e+004	3.11317625594099e-006,-7.04708854297321e-005
4.68813382145225e+004	3.06402004303739e-006,-6.95616724176582e-005
4.69894108605175e+004	3.01567642164803e-006,-6.86647569929283e-005
4.70977326396912e+004	2.96813116339243e-006,-6.77799621518130e-005
4.72063041263550e+004	2.92137030694862e-006,-6.69071136455705e-005
4.73151258961440e+004	2.87538015262278e-006,-6.60460399333945e-005
4.74241985260204e+004	2.83014725703942e-006,-6.51965721362548e-005
4.75335225942764e+004	2.78565842794918e-006,-6.43585439916093e-005
4.76430986805375e+004	2.74190071915142e-006,-6.35317918089694e-005
4.77529273657650e+004	2.69886142552874e-006,-6.27161544263022e-005
4.78630092322597e+004	2.65652807819079e-006,-6.19114731672493e-005
4.79733448636648e+004	2.61488843972478e-006,-6.11175917991496e-005
4.80839348449687e+004	2.57393049954999e-006,-6.03343564918443e-005
4.81947797625086e+004	2.53364246937389e-006,-5.95616157772505e-005
4.83058802039731e+004	2.49401277874748e-006,-5.87992205096886e-005
4.84172367584057e+004	2.45503007071730e-006,-5.80470238269450e-005
4.85288500162079e+004	2.41668319757200e-006,-5.73048811120568e-005
4.86407205691419e+004	2.37896121668114e-006,-5.65726499558034e-005
4.87528490103344e+004	2.34185338642403e-006,-5.58501901198903e-005
4.88652359342791e+004	2.30534916220645e-006,-5.51373635008102e-005
4.89778819368404e+004	2.26943819256328e-006,-5.44340340943696e-005
4.90907876152560e+004	2.23411031534492e-006,-5.37400679608642e-005
4.92039535681408e+004	2.19935555398555e-006,-5.30553331908936e-005
4.93173803954893e+004	2.16516411385135e-006,-5.23796998717987e-005
4.94310686986792e+004	2.13152637866680e-006,-5.17130400547116e-005
4.95450190804747e+004	2.09843290701713e-006,-5.10552277222055e-005
4.96592321450293e+004	2.06587442892542e-006,-5.04061387565306e-005
4.97737084978893e+004	2.03384184250221e-006,-4.97656509084263e-005
4.98884487459969e+004	2.00232621066636e-006,-4.91336437664973e-005
5.00034534976935e+004	1.97131875793522e-006,-4.85099987271421e-005
5.01187233627229e+004	1.94081086728259e-006,-4.78945989650228e-005
5.02342589522343e+004	1.91079407706301e-006,-4.72873294040666e-005
5.03500608787861e+004	1.88126007800068e-006,-4.66880766889866e-005
5.04661297563484e+004	1.85220071024172e-006,-4.60967291573129e-005
5.05824662003070e+004	1.82360796046808e-006,-4.55131768119231e-005
5.06990708274660e+004	1.79547395907200e-006,-4.49373112940636e-005
5.08159442560516e+004	1.76779097738933e-006,-4.43690258568498e-005
5.09330871057151e+004	1.74055142499058e-006,-4.38082153392383e-005
5.10504999975362e+004	1.71374784702838e-006,-4.32547761404602e-005
5.11681835540263e+004	1.68737292163986e-006,-4.27086061949060e-005
5.12861383991320e+004	1.66141945740305e-006,-4.21696049474561e-005
5.14043651582381e+004	1.63588039084576e-006,-4.16376733292441e-005
5.15228644581711e+004	1.61074878400599e-006,-4.11127137338483e-005
5.16416369272026e+004	1.58601782204255e-006,-4.05946299939004e-005
5.17606831950522e+004	1.56168081089491e-006,-4.00833273581045e-005
5.18800038928915e+004	1.53773117499101e-006,-3.95787124686589e-005
5.19995996533470e+004	1.51416245500220e-006,-3.90806933390715e-005
5.21194711105035e+004	1.49096830564394e-006,-3.85891793323620e-005
5.22396188999074e+004	1.46814249352158e-006,-3.81040811396444e-005
5.23600436585704e+004	1.44567889501994e-006,-3.76253107590805e-005
5.24807460249726e+004	1.42357149423592e-006,-3.71527814751986e-005
5.26017266390660e+004	1.40181438095306e-006,-3.66864078385710e-005
5.27229861422776e+004	1.38040174865720e-006,-3.62261056458416e-005
5.28445251775134e+004	1.35932789259232e-006,-3.57717919200983e-005
5.29663443891611e+004	1.33858720785562e-006,-3.53233848915834e-005
5.30884444230941e+004	1.31817418753109e-006,-3.48808039787358e-005
5.32108259266747e+004	1.29808342086063e-006,-3.44439697695579e-005
5.33334895487574e+004	1.27830959145191e-006,-3.40128040033017e-005
5.34564359396924e+004	1.25884747552230e-006,-3.35872295524685e-005
5.35796657513294e+004	1.23969194017785e-006,-3.31671704051151e-005
5.37031796370205e+004	1.22083794172676e-006,-3.27525516474617e-005
5.38269782516240e+004	1.20228052402657e-006,-3.23432994467959e-005
5.39510622515080e+004	1.18401481686415e-006,-3.19393410346664e-005
5.40754322945533e+004	1.16603603436813e-006,-3.15406046903621e-005
5.42000890401576e+004	1.14833947345265e-006,-3.11470197246698e-005
5.43250331492385e+004	1.13092051229217e-006,-3.07585164639078e-005
5.44502652842373e+004	1.11377460882634e-006,-3.03750262342269e-005
5.45757861091222e+004	1.09689729929448e-006,-2.99964813461771e-005
5.47015962893923e+004	1.08028419679902e-006,-2.96228150795331e-005
5.48276964920805e+004	1.06393098989716e-006,-2.92539616683741e-005
5.49540873857576e+004	1.04783344122029e-006,-2.88898562864141e-005
5.50807696405354e+004	1.03198738612051e-006,-2.85304350325772e-005
5.52077439280708e+004	1.01638873134370e-006,-2.81756349168136e-005
5.53350109215687e+004	1.00103345372853e-006,-2.78253938461524e-005
5.54625712957861e+004	9.85917598930944e-007,-2.74796506109861e-005
5.55904257270354e+004	9.71037280173489e-007,-2.71383448715827e-005
5.57185748931880e+004	9.56388677019044e-007,-2.68014171448226e-005
5.58470194736781e+004	9.41968034168391e-007,-2.64688087911540e-005
5.59757601495060e+004	9.27771660281132e-007,-2.61404620017641e-005
5.61047976032420e+004	9.13795926819472e-007,-2.58163197859629e-005
5.62341325190299e+004	9.00037266914399e-007,-2.54963259587741e-005
5.63637655825904e+004	8.86492174253770e-007,-2.51804251287300e-005
5.64936974812252e+004	8.73157201991854e-007,-2.48685626858680e-005
5.66239289038202e+004	8.60028961679913e-007,-2.45606847899228e-005
5.67544605408496e+004	8.47104122217329e-007,-2.42567383587126e-005
5.68852930843790e+004	8.34379408822911e-007,-2.39566710567153e-005
5.70164272280696e+004	8.21851602025914e-007,-2.36604312838302e-005
5.71478636671815e+004	8.09517536676407e-007,-2.33679681643247e-005
5.72796030985777e+004	7.97374100974549e-007,-2.30792315359590e-005
5.74116462207276e+004	7.85418235518411e-007,-2.27941719392885e-005
5.75439937337105e+004	7.73646932369964e-007,-2.25127406071402e-005
5.76766463392199e+004	7.62057234138841e-007,-2.22348894542581e-005
5.78096047405666e+004	7.50646233083517e-007,-2.19605710671180e-005
5.79428696426829e+004	7.39411070229566e-007,-2.16897386939050e-005
